0.020598	11181.22
0.02069	11186.77
0.020781	11192.53
0.020873	11197.79
0.020964	11203.24
0.021055	11208.76
0.021146	11214.08
0.021236	11219.8
0.021326	11225.49
0.021417	11231.05
0.021507	11236.32
0.021598	11242.07
0.021688	11247.91
0.021779	11253.57
0.02187	11258.62
0.02196	11263.65
0.022051	11269.13
0.022141	11274.75
0.022232	11280.11
0.022322	11285.65
0.022412	11291.46
0.022503	11297
0.022593	11302.62
0.022683	11307.86
0.022774	11313.29
0.022864	11317.84
0.022955	11323.5
0.023046	11328.79
0.023136	11334.16
0.023225	11339.36
0.023315	11345.01
0.023405	11350.11
0.023494	11355.13
0.023583	11360.18
0.023673	11365.72
0.023762	11371.01
0.023851	11375.91
0.02394	11381.02
0.024029	11386.51
0.024118	11391.99
0.024206	11396.99
0.024295	11401.75
0.024383	11407.27
0.024472	11412.67
0.024561	11417.77
0.02465	11423
0.024739	11428.62
0.024828	11433.91
0.024916	11438.72
0.025005	11444.09
0.025093	11449.04
0.025182	11454.13
0.025271	11459.43
0.025359	11464.78
0.025448	11469.98
0.025537	11475.37
0.025626	11480.42
0.025714	11485.11
0.025803	11490.01
0.025891	11495.21
0.025979	11500.27
0.026067	11504.98
0.026155	11510.35
0.026242	11515.43
0.02633	11520.03
0.026417	11524.57
0.026504	11529.82
0.026591	11534.89
0.026677	11540.03
0.026764	11544.85
0.026851	11549.68
0.026937	11554.56
0.027024	11559.02
0.02711	11564.18
0.027196	11568.98
0.027281	11573.92
0.027367	11579.59
0.027453	11584.82
0.027538	11589.94
0.027624	11594.98
0.02771	11599.92
0.027796	11604.59
0.027882	11609.7
0.027967	11614.69
0.028053	11619.45
0.028139	11624.41
0.028225	11629.6
0.028311	11634.26
0.028396	11638.85
0.028481	11643.63
0.028567	11648.56
0.028652	11653.27
0.028737	11657.9
0.028822	11662.37
0.028907	11667.39
0.028991	11671.92
0.029076	11676.79
0.02916	11681.41
0.029244	11686.1
0.029328	11691.37
0.029412	11695.93
0.029496	11700.29
0.02958	11705.28
0.029663	11709.91
0.029747	11714.61
0.02983	11719.05
0.029913	11723.76
0.029996	11728.74
0.030079	11733.48
0.030162	11738.61
0.030244	11743.1
0.030327	11747.63
0.030409	11752.04
0.030492	11756.84
0.030574	11761.87
0.030657	11766.33
0.030739	11770.84
0.030821	11776.16
0.030903	11780.8
0.030985	11785.28
0.031067	11789.98
0.031149	11794.34
0.031231	11798.4
0.031313	11803.43
0.031395	11807.66
0.031477	11812.25
0.031558	11816.54
0.03164	11820.8
0.031721	11825.49
0.031802	11830.19
0.031883	11834.74
0.031963	11839.27
0.032044	11843.96
0.032124	11848.11
0.032204	11852.1
0.032285	11856.75
0.032364	11861.14
0.032444	11865.57
0.032524	11870.14
0.032604	11874.94
0.032683	11878.82
0.032763	11883.59
0.032842	11887.92
0.032921	11892.49
0.033	11897.04
0.03308	11901.19
0.033159	11906.06
0.033238	11910.93
0.033317	11915.09
0.033397	11919.14
0.033476	11923.84
0.033555	11928.15
0.033634	11932.3
0.033713	11936.53
0.033791	11940.64
0.03387	11945.11
0.033949	11949.48
